DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_doc_N.D.,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,data_coverage,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
YHZ,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,right_only,YHZ→FCO,0,-0.05383201416394873,0,1.7626496127804312,0,6.403450232392042,1,1,0
YUL,FCO,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Montreal,Canada,CAN,Roma,5,0.0,0.0,INTERPOL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,both,YUL→FCO,0,-0.08977316475045183,0,1.335419777507775,0,3.0650540606105423,1,1,0
YUL,MXP,0.0,0.0,242.0,14.0,1.0,0.0,615.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,Montreal,Canada,CAN,Milano,2,0.0,1.0,INTERPOL,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,YUL→MXP,0,-0.08227755453916158,0,1.6651960745678167,0,4.759285953184926,1,1,0
YVR,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,right_only,YVR→FCO,0,-0.17960109433667593,0,0.9640046760488079,0,1.5515009399440183,0,0,0
YYC,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,right_only,YYC→FCO,0,-0.18718789214797876,0,1.0199743238253551,0,2.9676330128610218,0,0,0
YYZ,FCO,0.0,6.0,204.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Toronto,Canada,CAN,Roma,5,0.0,0.0,MANUALE,16.0,16.0,1.0,10.0,0.0625,0.0625,1.0,0.0,0.7,0.0,0.0,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,both,YYZ→FCO,0,-0.13350980275804752,0,1.1742177355434313,0,1.053634095194372,0,0,0
YYZ,MXP,1.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto,Canada,CAN,Milano,2,0.0,0.0,INTERPOL,5.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,both,YYZ→MXP,0,-0.1662991669652486,0,1.0968753866308263,0,1.5515009399440183,0,0,0
ZNZ,FCO,0.0,22.0,358.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zanzibar,Tanzania,TZA,Roma,5,0.0,0.0,MANUALE,9.0,10.0,3.0,8.0,0.3,0.3,1.1111111111111112,0.2857142857142857,0.875,0.0,0.0,0.0,0.25,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,both,ZNZ→FCO,0,-0.13119231630081574,0,1.2215155657674326,0,1.9726072479074452,0,0,0
ZNZ,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,right_only,ZNZ→MXP,0,-0.18183457902095623,0,0.9770481498533004,0,1.6540762280917862,0,0,0
ZNZ,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,right_only,ZNZ→PSA,0,-0.1892647801306473,0,1.020635270483566,0,2.9676330128610218,0,0,0
ZNZ,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,ZNZ→VCE,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
ZNZ,VRN,0.0,0.0,0.0,21.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zanzibar,Tanzania,TZA,Verona,4,0.0,0.0,MANUALE,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,both,ZNZ→VRN,0,-0.1527975088128808,0,1.2296164617916105,0,1.5515009399440183,0,0,0
