DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_Unknown,pct_nat_Unknown,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route
MED,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MED→FCO
MED,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MED→MXP
MEL,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEL→BLQ
MEL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,MEL→FCO
MEL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,MEL→MXP
MEX,FCO,2.0,0.0,413.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,Mexico City,Messico,MEX,Roma,5,0.0,0.0,MANUALE,7.0,7.0,1.0,4.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,MEX→FCO
MHD,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MHD→BGY
MHD,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,5.0,6.0,1.0,5.0,0.16666666666666666,0.16666666666666666,1.2,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,MHD→FCO
MHD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,11.0,14.0,0.0,5.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MHD→MXP
MHD,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MHD→VCE
MIA,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MIA→BRI
MIA,FCO,3.0,0.0,786.0,25.0,2.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,Miami,Stati Uniti,USA,Roma,5,0.0,0.0,SDI,14.0,14.0,1.0,10.0,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,MIA→FCO
MIA,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MIA→FLR
MIA,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,4.0,4.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA→LIN
MIA,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,MIA→MXP
MIA,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MIA→NAP
MJI,FCO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Tripoli,Libia,LBY,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MJI→FCO
MLE,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,6.0,6.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,MLE→BGY
MLE,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,5.0,5.0,1.0,4.0,0.2,0.2,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,MLE→BLQ
MLE,FCO,4.0,0.0,571.0,28.0,3.0,0.0,328.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,Male,Maldive,MDV,Roma,5,0.0,0.0,MANUALE,14.0,10.0,2.0,7.0,0.2,0.2,0.7142857142857143,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,MLE→FCO
MLE,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,4.0,4.0,1.0,3.0,0.25,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,MLE→LIN
MLE,MXP,0.0,0.0,363.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,Maldive,MDV,Milano,2,0.0,0.0,NO REASON PROVIDED,26.0,30.0,10.0,23.0,0.3333333333333333,0.3333333333333333,1.1538461538461537,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.07142857142857142,MLE→MXP
MLE,PMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLE→PMO
MLE,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MLE→PSA
MLE,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,MLE→VCE
MLE,VRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MLE→VRN
MNL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MNL→FCO
MNL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,MNL→MXP
MPM,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MPM→FCO
MRU,FCO,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plaisance,Mauritius,MUS,Roma,5,0.0,0.0,INTERPOL,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MRU→FCO
MRU,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MRU→MXP
MRU,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,MRU→VCE
NAV,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,2.0,1.0,1.0,0.5,0.5,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NAV→MXP
NBO,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NBO→BLQ
NBO,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NBO→VCE
NCL,BGY,0.0,2.0,0.0,12.0,0.0,0.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,Regno Unito,GBR,Bergamo,2,0.0,0.0,SDI,7.0,7.0,3.0,4.0,0.42857142857142855,0.42857142857142855,1.0,0.5,0.75,0.0,0.0,0.0,0.25,0.0,0.4,0.5,0.0,0.25,0.0,NCL→BGY
NCL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Newcastle,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,3.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,NCL→FCO
NCL,TRN,0.0,0.0,364.0,0.0,0.0,0.0,181.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Newcastle,Regno Unito,GBR,Torino,1,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCL→TRN
NHT,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Northolt,Regno Unito,GBR,Milano,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHT→LIN
NKG,MXP,1.0,13.0,204.0,0.0,0.0,0.0,165.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,Nanjing,Cina,CHN,Milano,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NKG→MXP
NOS,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NOS→MXP
NRT,CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NRT→CTA
NRT,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NRT→MXP
NRT,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,NRT→VCE
NSI,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NSI→BLQ
OAK,LIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oakland,Stati Uniti,USA,Milano,2,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAK→LIN
ORD,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,3.0,0.0,2.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,ORD→FCO
ORD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ORD→MXP
OUA,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OUA→BLQ
OXB,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OXB→BLQ
OXF,LIN,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford,Regno Unito,GBR,Milano,2,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OXF→LIN
PEK,FCO,4.0,73.0,734.0,25.0,2.0,0.0,250.0,1.0,0.0,74.0,1.0,0.0,1.0,0.0,Beijing,Cina,CHN,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,PEK→FCO
PEK,MXP,0.0,23.0,789.0,40.0,1.0,21.0,524.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Beijing,Cina,CHN,Milano,2,0.0,0.0,SDI,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,PEK→MXP
PEW,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,PEW→BGY
PEW,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PEW→FCO
PEW,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8,1.0,0.2,1.0,0.0,0.2,0.0,0.2,0.4,PEW→MXP
PHL,FCO,1.0,0.0,369.0,4.0,0.0,7.0,208.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Philadelphia,Stati Uniti,USA,Roma,5,0.0,1.0,SDI,2.0,5.0,1.0,2.0,0.2,0.2,2.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,PHL→FCO
PHL,PSA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia,Stati Uniti,USA,Pisa,8,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHL→PSA
PKX,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PKX→FCO
PRN,MXP,0.0,0.0,498.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Pristina,Cossovo,RKS,Milano,2,0.0,0.0,MANUALE,157.0,154.0,24.0,28.0,0.15584415584415584,0.15584415584415584,0.9808917197452229,0.15584415584415584,1.0,0.0,0.0,0.0,0.0,0.0625,0.3076923076923077,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.14285714285714285,PRN→MXP
PVG,FCO,1.0,0.0,465.0,30.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shanghai,Cina,CHN,Roma,5,0.0,0.0,MANUALE,8.0,7.0,6.0,5.0,0.8571428571428571,0.8571428571428571,0.875,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,PVG→FCO
PVG,MXP,1.0,12.0,255.0,19.0,1.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,2.0,2.0,Shanghai,Cina,CHN,Milano,2,0.0,1.0,NO REASON PROVIDED,5.0,5.0,6.0,2.0,1.2,1.0,1.0,0.5,0.5,0.0,0.0,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,PVG→MXP
PVR,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PVR→FCO
RAK,BGY,1.0,10.0,0.0,99.0,1.0,52.0,381.0,3.0,0.0,35.0,0.0,0.0,0.0,5.0,Marrakech,Marocco,MAR,Bergamo,2,1.0,1.0,NO REASON PROVIDED,10.0,10.0,6.0,7.0,0.6,0.6,1.0,0.6666666666666666,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,1.6666666666666667,1.0,0.2,0.0,0.2,0.6,RAK→BGY
RAK,BLQ,3.0,0.0,419.0,0.0,0.0,0.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Marrakech,Marocco,MAR,Bologna,8,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→BLQ
RAK,CIA,4.0,0.0,0.0,18.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,Marrakech,Marocco,MAR,Roma,5,0.0,0.0,NSIS,5.0,7.0,4.0,4.0,0.5714285714285714,0.5714285714285714,1.4,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RAK→CIA
RAK,FCO,1.0,0.0,470.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marrakech,Marocco,MAR,Roma,5,0.0,0.0,MANUALE,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,RAK→FCO
RAK,MXP,3.0,79.0,738.0,0.0,1.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,Marrakech,Marocco,MAR,Milano,2,0.0,0.0,INTERPOL,18.0,18.0,1.0,9.0,0.05555555555555555,0.05555555555555555,1.0,0.0625,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,RAK→MXP
RAK,NAP,1.0,28.0,178.0,63.0,1.0,28.0,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Marrakech,Marocco,MAR,Napoli,6,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→NAP
RAK,PSA,0.0,0.0,0.0,0.0,0.0,33.0,198.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,Marrakech,Marocco,MAR,Pisa,8,0.0,0.0,NSIS,5.0,5.0,2.0,3.0,0.4,0.4,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,RAK→PSA
RAK,TRN,0.0,29.0,0.0,0.0,1.0,26.0,169.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Marrakech,Marocco,MAR,Torino,1,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→TRN
RAK,TSF,1.0,21.0,0.0,25.0,1.0,0.0,198.0,1.0,0.0,83.0,0.0,0.0,1.0,2.0,Marrakech,Marocco,MAR,Treviso,4,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAK→TSF
RBA,CIA,0.0,33.0,380.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rabat,Marocco,MAR,Roma,5,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RBA→CIA
REC,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,REC→MXP
RMF,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Marsa Alam,Egitto,EGY,Bergamo,2,0.0,0.0,SDI,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RMF→BGY
RMF,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RMF→BLQ
